clearVal,sn,districtName,dataDate,issueVal,issueTime,clearDate,issueDate,moveName,clearTime,issueGbn,itemCode
32,103,충북,2022-02-25,75,23:00,2022-02-26,2022-02-25,북부권역,18:00,주의보,PM25
32,100,충북,2022-02-25,83,22:00,2022-02-26,2022-02-25,남부권역,14:00,주의보,PM25
81,157,충북,2022-03-05,166,4:00,2022-03-05,2022-03-05,중부권역,14:00,주의보,PM10
86,151,충북,2022-03-05,162,3:00,2022-03-05,2022-03-05,북부권역,15:00,주의보,PM10
91,159,충북,2022-03-05,169,4:00,2022-03-05,2022-03-05,남부권역,15:00,주의보,PM10
32,230,충북,2022-03-12,79,11:00,2022-03-12,2022-03-12,중부권역,14:00,주의보,PM25
98,231,충북,2022-03-16,170,19:00,2022-03-17,2022-03-16,남부권역,6:00,주의보,PM10
98,264,충북,2022-04-27,172,21:00,2022-04-28,2022-04-27,중부권역,2:00,주의보,PM10
32,285,충북,2022-11-10,82,11:00,2022-11-11,2022-11-10,중부권역,14:00,주의보,PM25
78,334,충북,2022-12-13,169,14:00,2022-12-13,2022-12-13,북부권역,17:00,주의보,PM10
57,359,충북,2022-12-13,174,18:00,2022-12-13,2022-12-13,남부권역,21:00,주의보,PM10
29,373,충북,2022-12-27,75,14:00,2022-12-28,2022-12-27,북부권역,13:00,주의보,PM25
